ORIGIN,DEST,AIRLINE_CODE,DISTANCE,NUM_VUELOS
MCO,MIA,F9,192.0,81
MKE,ORD,MQ,67.0,81
LAS,BUF,WN,1986.0,81
MCO,MKE,NK,1066.0,81
MCI,IAH,UA,643.0,81
PHX,OAK,AA,646.0,81
KOA,LAX,WN,2504.0,81
CVG,DEN,OO,1069.0,81
PIA,PGD,G4,1045.0,81
ALS,DEN,OO,179.0,81
ORD,TVC,YX,224.0,81
MHT,MCO,NK,1142.0,80
SFB,SGF,G4,914.0,80
LGA,CHO,MQ,305.0,80
PGD,RFD,G4,1127.0,80
OAK,SEA,OO,672.0,80
SGU,DFW,OO,976.0,80
MHT,TPA,WN,1204.0,80
BUR,SJC,OO,296.0,80
FLL,JAX,WN,319.0,80
ECP,IAH,YV,572.0,80
IAD,PVD,YV,371.0,80
CVG,LAS,G4,1678.0,80
OAK,BNA,WN,1959.0,80
SFB,SDF,G4,698.0,80
CVG,SEA,AS,1965.0,80
LAS,BNA,F9,1587.0,80
DFW,GSO,YV,999.0,80
SNA,OAK,NK,371.0,80
IAD,SAT,YV,1362.0,80
MIA,ATL,YX,594.0,80
FLL,ISP,WN,1092.0,80
SNA,BNA,WN,1772.0,80
PIT,PGD,G4,941.0,80
STL,LAS,NK,1371.0,80
SEA,CVG,AS,1965.0,80
LGB,STL,WN,1581.0,80
DFW,CMH,MQ,926.0,80
DTW,BHM,9E,625.0,80
ORD,EVV,MQ,272.0,80
IAH,PBI,UA,956.0,80
DSM,PHL,YX,972.0,80
IAH,IND,EV,844.0,80
DCA,AGS,OH,468.0,80
LIH,SJC,WN,2466.0,80
BOI,GEG,WN,287.0,80
IAH,RNO,YV,1530.0,80
SEA,SBA,QX,908.0,80
IAH,ONT,YV,1334.0,80
DFW,AMA,OO,312.0,80
EWR,DTW,UA,488.0,80
ROC,MCO,WN,1033.0,80
PHL,STL,AA,814.0,80
ELP,PHX,OO,347.0,80
EWR,STL,YX,872.0,80
LAS,MIA,NK,2174.0,80
CHS,ORD,OO,760.0,79
ORD,MSY,MQ,836.0632911392405,79
SJC,RNO,OO,188.0,79
DCA,MYR,OH,372.0,79
MYR,EWR,YX,550.0,79
AUS,RDU,9E,1162.0,79
EWR,SYR,YX,195.0,79
CVG,MSP,DL,596.0,79
DTW,CLT,YX,500.0,79
ABE,ORD,OO,654.5189873417721,79
CVG,SAV,G4,515.0,79
SFB,ELM,G4,954.0,79
ICT,IAH,EV,542.0,79
BUR,AUS,WN,1241.0,79
JAX,PHL,F9,742.0,79
ORD,BNA,YX,409.0,79
SNA,DTW,DL,1960.0,79
SRQ,IND,G4,876.0,79
MSP,SFO,OO,1589.0,79
OAK,LIH,WN,2457.0,79
MIA,IAH,NK,964.0,79
ATL,VPS,9E,250.0,79
TVC,ORD,YX,224.0,79
SWF,DTW,OO,479.0,79
PHL,DTW,9E,453.0,79
FLL,IND,NK,1005.0,79
CID,DEN,F9,692.0,79
AUS,RNO,MQ,1405.0,79
LAS,STL,NK,1371.0,79
ORD,LGA,NK,733.0,79
DFW,TYS,OH,771.0,79
JFK,PSE,B6,1617.0,79
EVV,ORD,MQ,272.0,79
MLI,DTW,OO,373.0,79
DEN,GSP,OO,1278.0,79
SAT,MCO,F9,1041.0,79
SNA,PAE,QX,1008.0,79
AKN,ANC,AS,288.0,79
IAH,SDF,YX,788.0,79
LBB,PHX,YV,588.0,79
SEA,MRY,OO,750.0,78
ORD,MKE,MQ,67.0,78
SFB,BLV,G4,835.0,78
ATL,SAV,9E,214.0,78
JAX,DCA,AA,634.0,78
SJC,BUR,OO,296.0,78
MIA,MSY,WN,675.0,78
BUR,RNO,WN,374.0,78
LEX,DTW,OO,296.0,78
AZA,ATW,G4,1452.0,78
SNA,STS,OO,433.0,78
MCI,DCA,OH,949.0,78
IAH,IND,YX,844.0,78
MDW,SNA,WN,1731.0,78
BOS,TPA,NK,1185.0,78
PHX,GJT,MQ,438.0,78
CHS,LGA,OO,641.0,78
DTW,LEX,OO,296.0,78
MCI,CVG,9E,539.0,78
JFK,SNA,AA,2454.0,78
ORD,SJC,AA,1829.0,78
PNS,PHL,OH,935.0,78
EWR,SAV,EV,708.0,78
MSY,CLT,YX,651.0,78
BNA,BOS,OO,942.0,78
PIT,PIE,G4,878.0,78
LGA,BNA,AA,764.0,78
MSY,LGA,YX,1183.0,78
OMA,LAX,OO,1330.0,78
IND,LGA,9E,660.0,78
LGA,OMA,OO,1148.0,78
GSO,DFW,YV,999.0,78
ELP,SAN,WN,636.0,78
BWI,BOS,NK,369.0,78
TPA,ISP,WN,1034.0,78
MIA,SDF,MQ,910.0,78
MKE,DEN,UA,896.0,78
DEN,SAT,F9,794.0,78
FOD,ORD,OO,325.0,78
CVG,ORD,EV,264.0,78
BHM,LAS,WN,1618.0,78
MFR,SFO,UA,329.0,78
LGA,ORD,NK,733.0,77
MSP,DAL,WN,853.0,77
MLI,DFW,MQ,691.0,77
SNA,AUS,WN,1209.0,77
SEA,SMF,DL,605.0,77
CLT,PNS,AA,488.0,77
MEM,BWI,WN,787.0,77
EWR,BNA,EV,748.0,77
IAD,DTW,YX,383.0,77
LAS,SDF,NK,1624.0,77
PHX,IDA,OO,695.0,77
LAX,SMF,DL,373.0,77
ATY,DEN,OO,519.0,77
CVG,LGA,MQ,585.0,77
BOS,MKE,9E,860.0,77
DCA,DSM,OH,897.0,77
ATL,CAK,9E,528.0,77
IAH,BNA,EV,657.0,77
MSO,DFW,AA,1320.0,77
IAD,SRQ,YV,849.0,77
SDF,DAL,WN,725.0,77
BNA,SNA,WN,1772.0,77
CMH,DEN,OO,1154.0,77
MIA,MEM,MQ,859.0,77
LAS,MKE,NK,1524.0,77
BDL,BNA,WN,852.0,77
MDW,ROC,WN,523.0,77
ORD,SAN,NK,1723.0,77
BUF,TPA,F9,1053.0,77
ORD,JST,OO,487.0,77
DTW,ORD,9E,235.0,77
BUR,HOU,WN,1389.0,77
RDU,DCA,AA,227.0,77
IAH,MIA,MQ,964.0,77
STT,JFK,AA,1623.0,77
PBG,SFB,G4,1175.0,77
SAT,IAD,YV,1362.0,77
BOS,ATL,NK,946.0,77
ROC,BOS,B6,343.0,77
ALB,TPA,WN,1130.0,77
MEM,MIA,MQ,859.0,77
DFW,RAP,MQ,835.0,77
TRI,DFW,MQ,868.0,77
TUS,HOU,WN,945.0,77
ATL,GRB,9E,774.0,77
LGB,PHX,OO,355.0,77
SFO,MCI,OO,1499.0,77
MSY,ORD,YX,836.2987012987013,77
ACK,BOS,B6,91.0,77
CLE,PHL,AA,363.0,77
DEN,ELP,F9,563.0,76
RIC,IAD,YV,100.0,76
LAX,ITO,UA,2449.0,76
LGA,BHM,OO,866.0,76
PNS,IAH,UA,489.0,76
HDN,DFW,AA,769.0,76
LGA,MSY,YX,1183.0,76
MDT,DFW,AA,1231.0,76
IAH,ICT,YV,542.0,76
BHM,DFW,OH,597.0,76
PAE,GEG,QX,222.0,76
DCA,OKC,YX,1158.0,76
DEN,BDL,WN,1671.0,76
PIE,BGR,G4,1394.0,76
BOS,ORD,OO,867.0,76
MKE,DFW,OO,853.0,76
PHX,CVG,AA,1569.0,76
AUS,BUR,WN,1241.0,76
DTW,SWF,OO,479.0,76
LCK,PGD,G4,890.0,76
SFO,BUR,UA,326.0,76
IND,IAH,OO,844.0,76
TUL,MDW,WN,583.0,76
PHX,PAE,AS,1133.0,76
STL,ORD,YX,258.0,76
LAS,JFK,AA,2248.0,76
PGD,BLV,G4,921.0,76
CAE,LGA,9E,617.0,76
FLL,PHL,F9,992.0,76
MCO,SAT,F9,1041.0,76
DTW,ITH,9E,353.0,76
MCO,ROC,WN,1033.0,76
AMA,DFW,OO,312.0,76
ORF,MIA,YX,802.0,76
ATL,SFO,F9,2139.0,76
SNA,JFK,AA,2454.0,76
DEN,MIA,NK,1709.0,76
HOU,BUR,WN,1389.0,76
LGA,IAD,YX,229.0,76
TPA,IND,NK,837.0,76
DTW,BUF,OO,241.0,75
MIA,EWR,F9,1085.0,75
LAX,DEN,NK,862.0,75
LGA,CVG,MQ,585.0,75
DTW,PHL,NK,453.0,75
AZA,PIA,G4,1312.0,75
DFW,BHM,OH,597.0,75
HNL,BOS,HA,5095.0,75
ORD,ORF,OO,717.0,75
RNO,SJC,OO,188.0,75
GRR,DEN,OO,1015.0,75
PHX,MCO,F9,1849.0,75
XNA,LAX,OO,1371.0,75
DEN,IND,OO,977.0,75
GRI,DFW,OO,561.0,75
PHL,DTW,NK,453.0,75
PHL,BOS,9E,280.0,75
SUN,SFO,OO,587.0,75
FAR,DEN,F9,627.0,75
EWR,BNA,NK,748.0,75
BUF,LAX,B6,2218.0,75
DCA,BNA,AA,562.0,75
LAX,SFO,QX,337.0,75
MKE,BOS,9E,860.0,75
AUS,ORD,YX,977.0,75
RDU,TPA,9E,587.0,75
DFW,SGU,OO,976.0,75
DTW,HSV,OO,554.0,75
RSW,PIT,NK,966.0,75
LAS,LIH,WN,2818.0,75
ORD,COS,UA,911.0,75
MRY,SEA,OO,750.0,75
IND,LAS,F9,1590.0,75
LAX,LIH,WN,2615.0,75
PGD,ABE,G4,1018.0,75
MSP,TVC,9E,376.0,75
SYR,EWR,YX,195.0,75
SFB,DSM,G4,1124.0,75
RSW,CLE,NK,1025.0,75
LAS,PHX,NK,255.0,75
PIE,FWA,G4,912.0,75
GSP,IAD,YV,384.0,75
DEN,PNS,F9,1179.0,75
LWS,DEN,OO,768.0,75
SMF,LAX,DL,373.0,75
IAH,ICT,EV,542.0,75
ORD,BUF,YX,473.4,75
DEN,MKE,UA,896.0,75
AZA,GRR,G4,1561.0,75
SFO,LAX,QX,337.0,75
OMA,DEN,F9,472.0,75
PVD,FLL,WN,1188.0,75
MSP,BIL,OO,748.0,75
IAH,TUS,UA,936.0,75
IAD,SAV,YV,515.0,75
SEA,STS,OO,618.0,75
TPA,BUF,F9,1053.0,75
ATL,JAC,DL,1572.0,75
ROA,ORD,OO,530.3733333333333,75
PGD,PIT,G4,941.0,75
DEN,MEM,F9,872.0,75
PIE,LEX,G4,707.0,74
SBA,OAK,WN,263.0,74
JFK,RNO,B6,2411.0,74
ORD,DLH,MQ,397.0,74
OAK,PDX,QX,543.0,74
OAK,STL,WN,1725.0,74
PHL,PBI,YX,951.0,74
CLT,LAS,F9,1916.0,74
HSV,IAH,YV,595.0,74
LAX,TPA,UA,2158.0,74
IND,IAH,EV,844.0,74
FCA,MSP,OO,1026.0,74
BWI,OAK,WN,2447.0,74
EWR,RIC,YX,277.0,74
LAX,CMH,AA,1995.0,74
ORD,PHX,NK,1440.0,74
MSP,ESC,OO,304.0,74
BLV,PGD,G4,921.0,74
STX,ATL,DL,1638.0,74
RNO,IAH,YV,1530.0,74
LAX,SEA,UA,954.0,74
ATL,MDW,YX,591.0,74
CLT,GSP,AA,75.0,74
LAX,MEM,G4,1619.0,74
BIL,AZA,G4,878.0,74
SAN,SBP,OO,263.0,74
ATW,SFB,G4,1141.0,74
SFB,HTS,G4,665.0,74
DCA,ORD,EV,612.0,74
SMF,HOU,WN,1624.0,74
IAH,BTR,YV,253.0,74
PIA,ORD,OO,130.0,74
OMA,DCA,YX,1012.0,74
IAH,RDU,YX,1042.0,74
MIA,BOS,NK,1258.0,74
DCA,RDU,AA,227.0,74
SFB,FWA,G4,870.0,74
IAH,ATL,YX,689.0,74
CLT,GRR,YX,583.0,74
BUR,SFO,UA,326.0,74
DEN,CMH,OO,1154.0,74
PGD,TYS,G4,624.0,74
AUS,MSP,WN,1042.0,74
DSM,SFB,G4,1124.0,74
PAE,SFO,QX,710.0,74
XNA,CLT,YX,754.0,74
ORD,SCE,MQ,528.0,74
TTN,RSW,F9,1028.0,74
RNO,AUS,MQ,1405.0,74
BUF,LAS,WN,1986.0,74
RDU,LGA,DL,431.0,74
DTW,EWR,UA,488.0,74
SFB,XNA,G4,920.0,73
HSV,DTW,OO,554.0,73
EWR,BTV,EV,266.0,73
SBN,DTW,9E,157.0,73
MSY,MIA,WN,675.0,73
LAS,ICT,WN,986.0,73
OAK,BWI,WN,2447.0,73
MSP,RIC,OO,970.0,73
LAS,IND,F9,1590.0,73
DEN,TUL,UA,541.0,73
PHX,ONT,OO,325.0,73
MSP,DAY,OO,574.0,73
PHX,OKC,YV,833.0,73
PHX,MSY,AA,1300.0,73
BOS,SDF,YX,829.0,73
EWR,MIA,F9,1085.0,73
FSM,ATL,OO,579.0,73
BIL,MSP,OO,748.0,73
MCO,MHT,NK,1142.0,73
BWI,IAH,YV,1235.0,73
DFW,PIB,OO,462.0,73
PHL,CLE,AA,363.0,73
EUG,LAS,WN,700.0,73
ORD,HSV,OO,510.0,73
BNA,DTW,OO,456.0,73
MIA,MEM,AA,859.0,73
AUS,MIA,MQ,1103.0,73
ORD,GEG,UA,1498.0,73
BWI,JAN,WN,888.0,73
DSM,SLC,OO,955.0,73
ATL,MIA,YX,594.0,73
HOU,SRQ,WN,789.0,73
IAH,DSM,OO,802.0,73
RAP,DFW,MQ,835.0,73
MEM,MIA,AA,859.0,73
EWR,SAV,UA,708.0,73
DAY,MSP,9E,574.0,73
IND,DTW,OO,231.0,73
ELP,DFW,MQ,551.0,73
DSM,AZA,G4,1137.3013698630136,73
OKC,AUS,WN,358.0,73
HOU,CLT,WN,920.0,73
RNO,LAX,B6,391.0,73
RNO,ORD,AA,1671.0,73
ORD,RNO,AA,1671.0,73
JFK,BOS,OO,187.0,73
ORD,ROA,OO,530.3835616438356,73
BNA,ISP,WN,803.0,73
IAH,MCI,UA,643.0,73
CLE,LGA,OO,419.0,73
SFO,PAE,QX,710.0,73
ABE,PGD,G4,1018.0,73
SLC,OGG,DL,2935.0,73
RIC,ORD,EV,642.0,73
DCA,JAX,AA,634.0,73
MIA,AUS,YX,1103.0,73
DCA,IAH,OO,1208.0,73
PDX,GEG,OO,279.0,73
TPA,MEM,WN,655.0,72
SMF,BOI,QX,437.0,72
PHL,DCA,AA,119.0,72
PDX,SJC,QX,569.0,72
LGA,XNA,9E,1147.0,72
MFR,LAS,G4,600.0,72
LGA,ROA,YX,405.0,72
ONT,IAH,YV,1334.0,72
IAD,RIC,YV,100.0,72
PNS,DEN,F9,1179.0,72
PNS,DFW,OH,604.0,72
DTW,LGA,MQ,502.0,72
HTS,SFB,G4,665.0,72
CID,SFB,G4,1078.0,72
ORD,BOS,DL,867.0,72
ROC,MDW,WN,523.0,72
DCA,LEX,YX,414.0,72
RNO,PHX,OO,601.0,72
STT,PHL,AA,1605.0,72
MSP,DCA,OH,931.0,72
SEA,ICT,QX,1430.0,72
ROA,LGA,YX,405.0,72
XNA,DEN,F9,616.0,72
FAR,DFW,YV,968.0,72
MCI,MKE,WN,436.0,72
PIA,PIE,G4,965.0,72
GSO,PHL,OH,365.0,72
ESC,MSP,OO,304.0,72
STL,SRQ,WN,903.0,72
ILM,LGA,MQ,500.0,72
SNA,SLC,WN,588.0,72
SMF,LGB,B6,387.0,72
DSM,DEN,F9,589.0,72
PHX,BNA,AA,1449.0,72
RDU,CLT,OH,130.0,72
ISP,FLL,F9,1092.0,72
MIA,STL,WN,1068.0,72
IAH,MKE,YV,984.0,72
PHL,BTV,YX,335.0,72
BWI,ATL,F9,577.0,72
ATL,FLL,F9,581.0,72
MIA,ORF,AA,802.0,72
MIA,SFO,UA,2585.0,72
ATL,ATW,9E,765.0,72
LGA,MSN,YX,812.0,71
SJC,LAX,QX,308.0,71
LIT,DEN,F9,771.0,71
ORD,MSY,YX,836.1971830985915,71
DEN,GRR,F9,1015.0,71
STL,BOS,AA,1047.0,71
DFW,MTJ,YV,722.0,71
DEN,DSM,F9,589.0,71
PDX,OAK,QX,543.0,71
AUS,MCO,B6,994.0,71
SMX,LAS,G4,310.0,71
MOT,LAS,G4,1098.0,71
PHX,HNL,WN,2917.0,71
MIA,MEM,YX,859.0,71
PHL,ATL,OH,666.0,71
ICT,ATL,9E,782.0,71
BWI,RDU,9E,255.0,71
BOS,JFK,OO,187.0,71
PIE,SGF,G4,895.0,71
SAT,SFO,OO,1482.0,71
SRQ,ORD,MQ,1050.0,71
RFD,PIE,G4,1049.0,71
IAD,HNL,UA,4817.0,71
SFB,BMI,G4,917.0,71
ELP,IAH,EV,667.0,71
IAD,ROC,YV,288.0,71
PHL,ORD,YX,678.0,71
PIT,DTW,DL,201.0,71
MIA,IAH,MQ,964.0,71
HOU,MKE,WN,1004.0,71
IND,DEN,OO,977.0,71
PHX,PAE,QX,1133.0,71
DSM,CLT,YX,815.0,71
ATL,PHL,OH,666.0,71
CMH,LAX,AA,1995.0,71
MIA,TPA,MQ,204.0,71
MLI,ATL,OO,633.0,71
MSP,FCA,OO,1026.0,71
CLT,DCA,YX,331.0,71
AZA,DSM,G4,1137.2535211267605,71
PIE,BLV,G4,841.0,71
JFK,FLL,AA,1069.0,71
TPA,MHT,WN,1204.0,71
AUS,CVG,9E,958.0,71
BWI,MIA,F9,946.0,71
PHX,RDU,WN,1891.0,71
MYR,DTW,DL,636.0,70
IAD,PBI,YV,859.0,70
LAX,MSP,NK,1535.0,70
DFW,HDN,AA,769.0,70
CMH,RSW,NK,930.0,70
PIE,SYR,G4,1111.0,70
LGA,DTW,MQ,502.0,70
CLE,MKE,WN,328.0,70
ICT,IAH,YV,542.0,70
ORD,DTW,9E,235.0,70
ELM,SFB,G4,954.0,70
ORF,ORD,OO,717.0,70
SDF,LAS,WN,1624.0,70
GSO,ATL,YX,306.0,70
PIE,MDT,G4,912.0,70
SFB,SBN,G4,936.0,70
CLT,CLE,YX,430.0,70
TOL,PIE,G4,945.0,70
GSP,ATL,YX,153.0,70
LGA,CHS,OO,641.0,70
MIA,AUS,WN,1103.0,70
ORD,BZN,AA,1185.8142857142857,70
IND,PHL,AA,588.0,70
CHA,DFW,YV,695.0,70
GRR,MCO,WN,1024.0,70
CVG,PHX,AA,1569.0,70
PGD,LEX,G4,781.0,70
OMA,MSP,9E,282.0,70
TPA,RDU,9E,587.0,70
PGD,IAG,G4,1129.0,70
DFW,FAR,YV,968.0,70
ORD,BUF,AA,473.15714285714284,70
ORD,SAV,UA,773.0,70
DEN,GRR,OO,1015.0,70
OGG,LAS,HA,2695.0,70
TVC,MSP,9E,376.0,70
BUF,DFW,MQ,1212.0,70
BZN,SEA,OO,543.0,70
PWM,IAD,YV,493.0,70
MSP,MIA,YX,1501.0,70
PWM,IAD,YX,493.0,70
PBI,PHL,YX,951.0,70
TYS,DEN,F9,1162.0,70
CVG,IAH,OO,871.0,70
PDX,SNA,QX,859.0,70
PSC,AZA,G4,977.0,69
BTV,PHL,YX,335.0,69
MEM,IAH,OO,468.0,69
LAS,MDW,F9,1521.0,69
DAL,SDF,WN,725.0,69
BUF,DTW,YX,241.0,69
MIA,RDU,DL,700.0,69
CLT,MSY,OH,651.0,69
FLL,TTN,F9,1026.0,69
STL,JAX,WN,753.0,69
IAH,DTW,UA,1075.0,69
GJT,PHX,MQ,438.0,69
LIH,LAX,WN,2615.0,69
EWR,ILM,YX,488.0,69
IND,IAH,YX,844.0,69
IND,SRQ,G4,876.0,69
MEI,PIB,OO,69.0,69
MSN,EWR,YX,799.0,69
ASE,PHX,OO,491.0,69
PIE,PIA,G4,965.0,69
PIE,LCK,G4,821.0,69
MKE,MCO,NK,1066.0,69
CLT,CMI,MQ,522.0,69
PHL,FLL,WN,992.0,69
STS,PDX,OO,489.0,69
AUS,MIA,WN,1103.0,69
AUS,MIA,YX,1103.0,69
MCI,ABQ,WN,718.0,69
OGG,LGB,WN,2498.0,69
PHL,MIA,NK,1013.0,69
IAH,MAF,YX,429.0,69
EWR,ORF,UA,284.0,69
EWR,BUF,EV,282.0,69
ELP,DEN,F9,563.0,69
BIS,MSP,DL,386.0,69
CLT,TTN,F9,484.0,69
CHO,ATL,DL,457.0,69
DFW,MSY,MQ,447.0,69
PGD,PSM,G4,1279.0,69
RNO,LAS,NK,345.0,69
SFO,MIA,UA,2585.0,69
DFW,MSN,YV,821.0,69
BWI,DTW,NK,409.0,69
SBA,SLC,OO,615.0,69
LCK,PIE,G4,821.0,69
SFO,CMH,UA,2120.0,69
MSP,AUS,WN,1042.0,69
DEN,RNO,OO,804.0,69
LCK,SFB,G4,767.0,69
MIA,MCO,F9,192.0,69
LAS,BLI,WN,954.0,69
LAS,RDU,WN,2026.0,69
DFW,CYS,OO,713.0,69
GRK,IAH,OO,166.0,69
DEN,LWS,OO,768.0,69
PHL,OKC,YX,1261.0,69
CLT,OMA,YX,913.0,69
DTW,SNA,DL,1960.0,68
DAL,RSW,WN,1005.0,68
RNO,LAS,F9,345.0,68
ORD,RIC,YX,642.0,68
IAH,MOB,YV,427.0,68
MSP,FLL,NK,1487.0,68
SYR,SFB,G4,1029.0,68
FCA,LAX,OO,1014.0,68
CMH,BOS,WN,640.0,68
PAE,SNA,QX,1008.0,68
SDF,DEN,UA,1024.0,68
EUG,DFW,AA,1606.0,68
ATL,MLI,OO,633.0,68
EWR,BNA,WN,748.0,68
BNA,EWR,WN,748.0,68
ROC,PHL,OH,257.0,68
ROC,EWR,EV,246.0,68
IAH,STT,UA,2070.0,68
DCA,PWM,AA,482.0,68
SJU,MIA,NK,1045.0,68
MCI,SEA,DL,1489.0,68
BNA,PHL,F9,675.0,68
DCA,HHH,YX,501.0,68
IAD,ATL,YX,534.0,68
HOB,IAH,EV,501.0,68
CLT,LIT,AA,640.0,68
CHS,DEN,UA,1449.0,68
DCA,JFK,AA,213.0,68
IAD,LGA,YX,229.0,68
MSN,ATL,9E,707.0,68
DFW,SYR,AA,1336.0,68
DAL,PDX,OO,1626.0,68
BLI,LAS,WN,954.0,68
CLT,FSD,OH,1021.0,68
LAS,FAR,G4,1205.0,68
PGD,DSM,G4,1206.0,68
PDX,SAN,OO,933.0,68
OMA,LAS,F9,1099.0,68
MEM,MSP,DL,700.0,68
MEM,MIA,YX,859.0,68
OMA,LGA,OO,1148.0,68
PIT,RSW,NK,966.0,68
JAN,BWI,WN,888.0,68
SGF,SFB,G4,914.0,68
JLN,DEN,OO,582.0,68
BMI,ATL,OO,533.0,68
SGF,AZA,G4,1066.0,68
CSG,CLT,OH,295.0,68
DAL,JAX,WN,907.0,68
OMA,CLT,YX,913.0,68
TPA,LAX,UA,2158.0,68
DAL,PDX,WN,1626.0,68
SNA,MDW,WN,1731.0,68
DTW,IAH,UA,1075.0,68
STL,EWR,WN,872.0,68
SFB,LCK,G4,767.0,68
PNS,CLT,AA,488.0,68
DFW,SPS,OO,113.0,68
PGD,PIA,G4,1045.0,68
SAV,ORD,UA,773.0,67
BNA,DCA,AA,562.0,67
MIA,MCO,DL,192.0,67
MSO,SLC,DL,436.0,67
EWR,ORF,EV,284.0,67
PHX,ELP,OO,347.0,67
FAR,LAS,G4,1205.0,67
LAX,BDL,B6,2527.0,67
GRR,SRQ,G4,1080.0,67
BTR,IAH,YV,253.0,67
SLC,MSO,DL,436.0,67
CLT,RDU,OH,130.0,67
LAX,BLI,G4,1047.0,67
ABQ,ORD,UA,1118.0,67
DCA,ACK,YX,405.0,67
LGA,ACK,B6,202.0,67
BOS,SAT,B6,1764.0,67
CLT,CSG,OH,295.0,67
DEN,SMF,OO,909.0,67
LAS,SHV,G4,1243.0,67
PAE,PHX,QX,1133.0,67
ATL,RDU,F9,356.0,67
AUS,LGB,B6,1226.0,67
MSP,BDL,OO,1050.0,67
SDF,SFB,G4,698.0,67
IAD,SDF,YV,451.0,67
LEX,PIE,G4,707.0,67
DCA,CHS,B6,444.0,67
MCO,SDF,NK,719.0,67
AZA,PSC,G4,977.0,67
ICT,ORD,YX,588.0,67
CLT,ONT,AA,2078.0,67
ALB,PGD,G4,1185.0,67
CMH,LAX,NK,1995.0,67
BHM,LGA,OO,866.0,67
DCA,JFK,DL,213.0,67
SAN,ORD,NK,1723.0,67
IDA,SEA,QX,566.0,67
LAX,IAD,AA,2288.0,67
MSP,TVC,OO,376.0,67
LAX,SJC,QX,308.0,67
TUS,IAH,UA,936.0,67
ISP,TPA,WN,1034.0,67
MLI,MSP,9E,274.0,67
PBI,PHL,F9,951.0,67
ORD,DCA,EV,612.0,67
DEN,LAX,NK,862.0,67
CMH,DEN,F9,1154.0,67
CLE,CLT,YX,430.0,67
MSY,OAK,WN,1903.0,67
AVL,EWR,G4,583.0,67
GSP,CLT,AA,75.0,67
BUF,EWR,UA,282.0,67
ORD,BWI,NK,621.1492537313433,67
GGG,DFW,OO,140.0,67
BUR,STS,OO,387.0,67
IAH,MTJ,YV,927.0,67
PHX,ASE,OO,491.0,67
BOS,PIT,9E,496.0,67
MKE,SEA,OO,1694.0,67
RDU,HOU,WN,1050.0,67
MSY,MCO,F9,551.0,67
DLG,ANC,QX,329.0,67
ELP,PHX,AA,347.0,67
ANC,AKN,AS,288.0,66
PHX,RNO,OO,601.0,66
GRR,PHX,AA,1574.0,66
AZA,EUG,G4,971.0,66
MCO,GRR,WN,1024.0,66
PGD,BNA,G4,692.0,66
JFK,STT,AA,1623.0,66
LAS,BIS,G4,1048.0,66
HHH,DCA,YX,501.0,66
BNA,EWR,EV,748.0,66
JST,ORD,OO,487.0,66
MIA,MSY,YX,675.0,66
DFW,MKE,OO,853.0,66
ORF,LGA,MQ,296.0,66
RIC,MIA,YX,825.0,66
LGA,BDL,9E,101.0,66
ATL,EWR,B6,746.0,66
TTN,CLT,F9,484.0,66
SFB,CID,G4,1078.0,66
IAD,GSP,YV,384.0,66
MSY,PHL,F9,1089.0,66
IAH,SAT,OO,191.0,66
DEN,MTJ,UA,196.0,66
AUS,OKC,WN,358.0,66
PSP,JFK,B6,2378.0,66
SEA,DAL,WN,1670.0,66
SAN,ATL,WN,1892.0,66
ATL,ABE,OO,692.0,66
SRQ,DFW,MQ,945.0,66
BOS,BNA,DL,942.0,66
PIT,SFB,G4,809.0,66
MKE,CLE,WN,328.0,66
RDD,SEA,QX,479.0,66
IND,MDW,WN,162.0,66
BNA,BUR,WN,1791.0,66
SEA,ONT,DL,956.0,66
CLT,ATL,YX,226.0,66
ORD,AUS,YX,977.0,66
CLE,MIA,YX,1080.0,66
LAX,BUF,B6,2218.0,66
BGR,PIE,G4,1394.0,66
OKC,DTW,OO,900.0,66
JFK,SAT,B6,1587.0,66
EWR,AUS,YX,1504.0,66
ELP,ORD,YX,1236.0,66
BDL,LAX,B6,2527.0,66
MEM,FLL,G4,851.0,66
BLV,SFB,G4,835.0,66
BWI,MIA,NK,946.0,66
HLN,SEA,QX,491.0,66
MIA,TYS,YX,724.0,66
GEG,PDX,OO,279.0,66
MAF,IAH,YX,429.0,66
LAX,MSY,AA,1670.0,66
MTJ,IAH,YV,927.0,66
PDX,BOS,B6,2537.0,66
ORD,SAT,YX,1041.0,66
ORH,MCO,B6,1091.0,66
TVC,ORD,UA,224.0,66
DEN,FAR,F9,627.0,66
LAX,GEG,AS,945.0,66
DFW,EUG,AA,1606.0,66
PIE,BMI,G4,936.0,66
RDU,AUS,9E,1162.0,66
CHS,IAD,YX,441.0,65
DFW,MLI,MQ,691.0,65
CVG,RDU,9E,390.0,65
ATL,OAK,WN,2130.0,65
DTW,BWI,NK,409.0,65
EYW,BOS,B6,1373.0,65
MSP,ISN,OO,546.0,65
BDL,IAH,YV,1507.0,65
DEN,TYS,F9,1162.0,65
PHL,CMH,OH,406.0,65
PHX,SDF,WN,1506.0,65
PGD,CID,G4,1170.0,65
IAD,DTW,9E,383.0,65
DFW,MSO,AA,1320.0,65
EYW,ATL,9E,646.0,65
PHX,MSN,YV,1396.0,65
XNA,SFB,G4,920.0,65
DTW,BUF,YX,241.0,65
CLT,HOU,WN,920.0,65
OMA,IAH,OO,781.0,65
MKE,MCI,WN,436.0,65
MKE,LGA,WN,738.0,65
CLT,MGM,OH,372.0,65
IAH,ELP,OO,667.0,65
DRT,DFW,OO,335.0,65
